Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,M&M,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2016-02-05,211.1,899.25,399.55,2366.35,1908.6,6698.35,307.2,843.0,2862.5,570.15,326.25,3109.1,18119.15,342.55,3463.15,869.65,1182.95,1055.25,2584.75,71.25,844.95,209.4,911.85,1174.7,394.55,323.95,1037.05,692.0,1139.9,3723.4,1219.5,5421.5,124.8,219.95,145.25,970.9,168.2,10384.05,857.55,337.1,233.85,2421.95,475.1,369.55,2842.75,412.0,73.9,557.9,409.0
2016-02-08,212.05,888.6,408.55,2355.05,1835.6,6660.15,311.0,825.2,2854.75,566.85,323.35,3070.35,18384.75,343.55,3429.45,849.75,1164.1,1035.85,2568.3,69.8,828.9,208.55,882.95,1150.8,390.35,315.25,1050.1,673.1,1130.3,3732.55,1201.75,5413.0,123.25,214.05,142.45,961.05,172.15,10303.2,835.65,323.5,234.1,2362.95,470.65,371.6,2821.55,403.55,71.7,545.0,402.6
2016-02-09,210.4,884.2,399.9,2376.6,1784.2,6584.05,312.25,824.9,2783.1,555.85,309.25,2959.6,18175.8,348.6,3398.1,810.45,1159.9,1026.05,2581.35,70.0,826.35,209.4,868.35,1107.65,388.4,312.4,1000.0,677.05,1114.2,3657.1,1183.2,5419.25,125.85,218.15,141.95,957.5,167.05,10304.7,854.05,310.65,235.5,2281.4,448.25,366.85,2766.25,390.3,69.75,536.25,389.45
2016-02-10,202.85,876.55,393.6,2368.15,1789.6,6478.6,311.3,837.55,2722.0,538.6,313.75,2885.05,17909.95,346.05,3425.4,827.4,1116.55,1012.95,2555.6,66.9,824.55,207.25,835.1,1108.55,384.05,309.0,1022.55,667.35,1120.6,3678.55,1182.3,5297.6,124.75,213.5,143.35,962.65,159.0,10325.25,855.75,291.55,235.7,2268.8,440.4,370.4,2797.9,395.3,67.25,531.2,379.35
2016-02-11,186.85,855.7,377.2,2329.9,1696.55,6179.2,308.7,817.75,2634.0,540.85,305.1,2885.35,17619.3,332.1,3392.15,808.0,1066.65,975.3,2496.9,63.7,802.6,199.25,811.15,1078.65,372.2,298.55,1001.6,628.95,1092.4,3541.45,1126.6,5217.05,120.95,203.15,136.7,924.55,154.25,10340.45,830.4,276.35,224.5,2197.95,431.95,356.35,2717.9,387.7,62.3,517.2,369.35
2016-02-12,178.05,854.9,391.1,2304.4,1701.05,5996.75,324.55,772.8,2564.2,528.6,302.85,2847.45,17993.7,324.95,3383.9,798.25,1083.75,971.4,2489.25,60.9,812.6,193.55,811.95,1084.65,364.55,300.1,1005.5,622.0,1053.65,3549.65,1165.25,5056.05,123.95,193.25,138.35,906.55,154.8,10491.55,847.35,298.35,217.5,2226.6,430.0,355.85,2767.75,379.4,63.25,517.3,370.5
2016-02-15,191.15,858.7,417.65,2342.1,1723.45,6209.95,318.9,779.75,2665.9,539.7,324.25,2859.05,18772.25,334.15,3472.4,827.1,1080.45,973.6,2507.35,67.0,804.7,203.5,823.7,1091.75,388.6,303.7,1041.4,625.25,1149.4,3711.25,1226.8,5057.75,124.8,200.35,138.7,946.75,167.85,10499.1,850.2,317.25,246.7,2269.15,430.3,358.7,2802.35,405.0,75.0,525.75,383.9
2016-02-16,200.35,840.3,405.8,2329.85,1703.8,6011.4,315.3,751.0,2625.9,524.05,317.9,2855.65,18690.3,322.55,3441.1,824.3,1077.15,973.45,2512.5,64.85,803.2,196.6,834.8,1079.15,377.55,295.5,1033.7,620.25,1104.0,3705.2,1206.05,5049.8,127.75,199.95,139.3,930.55,156.4,10222.3,827.8,301.15,244.85,2265.55,422.85,347.55,2787.6,403.45,71.35,526.6,362.55
2016-02-17,212.5,856.0,403.1,2357.45,1701.15,6110.95,319.55,780.95,2652.2,519.1,312.8,2960.7,18802.5,324.15,3455.8,824.8,1076.3,974.9,2524.55,65.8,812.55,190.75,831.55,1097.85,382.5,299.85,1047.5,625.3,1122.45,3749.15,1200.4,5072.7,128.0,200.35,139.6,952.6,158.95,10074.35,855.8,310.15,251.25,2275.55,429.55,326.85,2776.55,395.6,74.4,526.95,370.55
2016-02-18,210.4,835.25,398.05,2406.4,1720.95,6163.95,321.2,789.75,2753.5,524.4,317.6,3103.6,18694.6,323.4,3448.5,843.95,1069.1,989.45,2617.75,68.9,827.4,196.15,847.7,1123.4,391.25,305.45,1056.8,635.55,1149.65,3653.25,1213.6,5182.85,127.5,209.1,139.85,940.1,159.8,10894.0,870.45,314.0,250.85,2315.85,429.4,333.65,2795.1,393.7,75.85,541.3,381.45
2016-02-19,209.4,854.7,392.5,2455.8,1673.1,6048.1,326.05,765.85,2724.5,524.65,312.25,3058.8,18626.45,325.85,3427.6,851.55,1060.85,989.3,2706.2,69.05,827.6,198.8,841.5,1127.25,373.25,304.55,1083.5,631.2,1150.5,3579.15,1230.25,5209.7,129.8,211.15,141.0,944.35,164.7,10653.9,864.2,318.2,253.25,2319.65,440.5,334.7,2844.7,398.05,74.65,547.35,383.85
2016-02-22,205.9,870.85,397.15,2476.75,1630.3,6002.45,329.1,759.4,2799.35,530.5,313.9,3108.0,18918.65,321.4,3482.9,845.95,1058.4,988.75,2702.55,69.5,861.65,198.45,844.6,1126.65,378.4,299.85,1102.7,640.2,1149.75,3520.8,1237.05,5279.35,127.0,214.4,139.65,962.3,164.95,10801.05,882.45,318.85,255.25,2315.9,431.7,337.9,2923.1,394.7,74.1,542.75,392.9
2016-02-23,204.2,877.1,385.15,2396.45,1615.85,5894.85,321.3,736.05,2802.25,522.6,301.1,3080.9,19003.8,317.0,3407.8,828.95,1051.1,970.05,2661.15,68.5,836.85,192.0,839.65,1123.9,362.7,293.8,1124.0,623.0,1130.15,3487.4,1208.7,5192.25,123.8,214.6,137.1,949.65,158.5,10492.7,871.1,318.55,253.55,2264.0,428.6,329.45,2816.35,394.35,73.05,539.95,387.1
2016-02-24,200.15,881.8,386.65,2337.4,1615.95,5814.2,323.95,768.9,2753.4,513.95,295.25,3013.2,19094.65,313.75,3367.8,811.05,1022.1,949.6,2621.25,66.4,836.75,187.0,821.9,1125.35,370.85,287.6,1109.5,618.75,1112.9,3489.7,1218.6,5199.4,118.65,209.4,139.7,952.65,156.3,10496.8,854.55,306.3,247.9,2210.95,422.05,326.95,2797.35,378.7,70.9,533.95,388.0
2016-02-25,198.45,861.7,378.2,2322.0,1600.35,5752.9,322.55,764.15,2685.95,519.0,299.4,2994.45,18888.75,305.05,3301.45,808.75,1042.65,942.65,2621.35,67.15,842.8,183.0,807.75,1110.3,364.1,286.2,1125.65,606.85,1086.45,3414.15,1229.05,5142.9,118.5,216.25,131.75,944.1,151.8,10496.75,875.35,298.2,248.15,2212.85,416.3,323.75,2779.1,382.2,69.6,533.85,379.5
2016-02-26,200.1,862.55,386.35,2238.1,1601.65,5808.45,317.95,764.7,2712.45,524.0,311.45,2994.05,18885.55,304.1,3300.6,824.65,1053.7,961.0,2555.4,69.45,849.9,184.8,816.35,1121.15,364.3,290.95,1099.1,615.75,1110.65,3409.2,1230.05,5111.2,121.55,216.05,133.65,950.35,155.9,10339.35,871.9,301.8,248.45,2210.5,417.75,330.15,2770.95,378.55,71.8,530.5,381.1
2016-02-29,196.7,846.1,375.75,2201.2,1611.9,5932.05,315.5,769.25,2756.25,514.15,311.0,3036.25,18900.6,305.15,3327.65,813.25,1060.3,971.85,2499.9,68.75,830.4,190.05,830.0,1084.05,367.65,295.65,1126.45,630.4,1076.0,3236.5,1228.1,5008.0,119.5,194.1,130.05,966.65,158.75,10003.7,853.9,299.7,249.1,2176.8,415.55,316.8,2768.6,381.65,70.6,520.25,372.35
2016-03-01,206.9,871.95,392.0,2258.2,1690.3,6208.85,320.7,793.7,2841.7,516.35,317.85,3024.55,19184.35,321.1,3424.85,832.15,1069.45,984.15,2667.25,70.25,824.15,204.95,860.8,1125.45,386.0,325.35,1143.45,638.45,1123.95,3494.4,1268.1,5052.25,122.85,191.5,133.75,981.3,162.05,10406.5,868.4,315.35,257.05,2276.65,432.25,337.5,2885.3,406.3,74.95,535.45,391.45
2016-03-02,218.8,871.85,407.25,2230.3,1718.0,6370.9,326.35,786.6,2862.85,525.6,311.0,3015.25,19321.9,324.4,3451.5,854.85,1099.55,1007.2,2806.7,74.95,849.25,220.0,882.6,1156.0,389.1,319.55,1133.25,656.3,1137.9,3612.65,1199.15,5078.2,126.8,194.95,135.4,1001.5,181.15,10814.25,851.85,317.1,267.55,2318.85,455.55,333.9,2973.0,411.55,78.15,539.55,399.25
2016-03-03,227.5,880.25,417.15,2280.1,1675.2,6207.7,333.4,789.95,2841.85,527.1,314.1,3188.15,19328.4,339.75,3496.95,859.3,1124.15,1015.85,2826.0,79.25,848.9,218.0,895.75,1169.3,394.5,318.15,1159.8,657.65,1207.1,3608.65,1215.35,5217.75,126.4,197.2,135.65,1012.85,182.75,11189.0,870.9,336.7,287.05,2373.15,461.75,342.15,2944.25,424.75,83.95,542.7,394.45
2016-03-04,225.15,865.8,416.05,2306.25,1670.5,6334.55,329.25,815.2,2855.2,537.7,325.15,3252.75,19258.5,341.0,3515.3,835.4,1129.0,1020.55,2835.85,79.4,848.75,220.5,915.9,1170.65,389.0,315.2,1185.45,665.65,1193.2,3555.1,1216.35,5285.25,126.05,200.7,138.65,1006.4,188.4,11055.85,856.8,343.5,288.55,2357.55,451.25,338.45,2906.9,444.8,87.4,536.95,396.15
2016-03-08,228.25,875.7,411.75,2326.25,1669.75,6293.05,331.5,820.9,2819.05,532.35,324.05,3219.55,19802.05,349.6,3529.35,815.25,1146.45,1014.15,2809.55,83.15,826.25,216.85,921.05,1163.45,398.1,320.25,1186.25,650.55,1187.45,3462.65,1219.4,5320.8,127.55,201.85,137.7,1027.0,183.35,11357.05,858.6,346.05,291.8,2354.3,448.85,341.55,2950.0,435.5,90.35,541.45,390.7
2016-03-09,226.0,876.2,416.85,2316.8,1678.2,6423.8,334.6,799.35,2837.8,529.3,322.5,3219.95,19933.75,349.55,3631.9,815.65,1128.65,1024.8,2816.5,81.1,839.65,216.35,934.45,1178.5,389.75,319.9,1180.05,659.9,1212.85,3576.4,1235.55,5209.8,126.55,205.25,139.75,1041.7,183.4,11140.25,860.9,347.7,295.4,2357.25,464.15,339.85,2991.6,435.05,87.85,538.15,395.45
2016-03-10,226.45,894.75,413.0,2324.6,1687.85,6404.9,336.3,794.15,2834.65,533.95,321.7,3184.25,19799.95,341.65,3601.5,817.85,1153.15,1021.25,2812.4,83.8,837.55,215.5,927.25,1142.5,386.1,316.1,1185.9,654.6,1186.15,3627.2,1226.35,5177.8,126.8,205.7,139.65,1011.75,180.5,11133.15,865.05,348.5,296.7,2348.3,466.15,339.05,2997.75,447.45,88.25,535.85,391.75
2016-03-11,231.2,898.35,412.8,2325.9,1646.0,6400.4,337.25,803.65,2816.1,534.6,318.9,3210.85,20004.0,339.45,3582.45,823.05,1160.5,1028.7,2813.35,83.5,851.6,213.85,926.7,1143.0,385.9,321.3,1183.55,642.65,1185.65,3641.2,1220.5,5163.15,126.4,205.1,138.2,1014.5,180.1,11258.85,868.2,354.25,294.05,2365.25,458.05,346.0,2994.45,438.5,87.35,539.0,398.6
2016-03-14,232.4,899.35,415.45,2316.6,1644.95,6516.75,340.75,804.75,2823.05,537.6,296.7,3233.65,19849.85,343.15,3587.3,827.9,1158.7,1027.55,2816.3,84.9,857.15,221.65,921.1,1141.2,385.2,325.05,1180.9,636.8,1184.2,3648.15,1212.05,5103.1,127.4,208.25,138.6,1019.75,181.75,11551.95,862.2,366.45,296.7,2355.0,470.2,341.15,3008.3,440.0,89.0,540.85,400.5
2016-03-15,228.25,884.6,418.85,2278.45,1661.55,6474.15,342.9,810.9,2758.75,525.05,295.65,3133.35,19548.3,340.65,3550.55,811.85,1111.35,1026.7,2813.05,83.9,840.8,221.35,918.4,1134.4,392.2,316.5,1195.0,639.5,1180.75,3654.55,1205.05,5053.75,127.3,207.4,138.95,1020.5,185.3,11317.95,843.15,360.4,300.45,2329.9,460.3,343.8,2989.6,434.25,88.1,533.2,386.3
2016-03-16,228.55,864.9,424.6,2250.0,1644.95,6482.35,338.5,818.4,2720.3,531.0,295.65,3154.3,18693.45,339.7,3581.3,814.9,1125.95,1030.45,2798.3,81.5,844.15,226.4,915.65,1152.45,388.6,322.05,1200.1,651.25,1183.2,3667.35,1212.1,5011.75,127.55,206.5,138.75,1021.75,185.2,11490.45,835.75,359.55,299.5,2327.05,465.8,339.65,2968.25,430.4,86.3,538.45,384.45
2016-03-17,235.7,872.55,428.15,2269.9,1651.75,6581.55,340.75,864.85,2697.6,524.55,294.25,3125.5,18036.2,353.3,3635.1,815.3,1108.05,1018.4,2821.1,81.0,849.65,227.75,912.55,1161.75,398.55,323.65,1202.4,651.25,1193.25,3635.45,1198.45,5096.85,126.85,212.25,138.0,1016.0,186.35,11649.1,827.25,360.9,295.9,2352.05,486.75,339.5,3029.0,437.3,86.25,539.2,387.0
2016-03-18,241.95,875.35,436.1,2303.35,1649.4,6632.4,344.3,856.9,2685.8,528.25,297.75,3171.3,18413.45,364.35,3656.95,824.15,1129.3,1028.4,2831.0,85.2,848.35,230.2,929.0,1193.4,391.05,324.75,1212.9,658.8,1199.3,3621.4,1222.55,5186.25,127.45,214.6,136.85,1027.2,191.25,12262.8,816.0,366.05,302.2,2425.85,492.45,337.8,3110.65,441.0,92.3,551.25,390.65
2016-03-21,243.85,859.65,444.5,2314.2,1649.55,6654.0,353.65,870.05,2734.95,535.85,296.6,3182.25,18356.35,363.4,3734.25,822.55,1151.25,1045.6,2799.6,86.0,879.65,234.85,932.2,1194.9,394.55,331.45,1215.95,663.7,1228.15,3669.55,1227.95,5231.55,127.15,216.65,138.0,1037.3,196.8,12599.4,836.45,374.7,303.55,2446.25,490.1,342.1,3229.5,445.25,94.0,556.45,391.0
2016-03-22,239.55,853.35,441.25,2310.8,1664.55,6607.55,350.9,870.7,2751.5,535.3,294.4,3057.95,18236.7,361.05,3749.2,828.45,1168.1,1053.85,2861.5,87.0,870.15,233.6,928.0,1189.95,393.75,323.15,1230.15,666.3,1237.3,3699.55,1253.15,5260.35,128.25,216.1,138.2,1047.85,197.5,12630.8,844.6,377.2,309.8,2473.1,484.2,358.6,3210.4,444.4,96.2,552.85,390.0
2016-03-23,238.3,850.0,437.5,2356.4,1724.8,6874.2,358.2,868.5,2725.3,532.8,298.0,3047.9,18554.05,356.1,3781.0,817.7,1162.75,1049.35,2871.4,91.3,873.6,234.2,928.05,1207.8,393.1,324.25,1248.7,659.95,1242.55,3736.0,1249.35,5253.15,127.35,214.6,137.45,1029.2,196.6,12497.95,846.2,377.0,317.2,2473.8,479.9,352.7,3198.45,456.35,96.85,555.75,388.5
2016-03-28,235.65,845.4,422.9,2357.35,1684.85,6700.2,349.8,873.6,2625.6,524.2,293.5,3035.65,18410.3,357.75,3786.5,810.65,1143.35,1047.5,2848.0,83.25,863.65,225.45,914.8,1204.9,392.0,322.45,1226.9,669.6,1206.35,3638.95,1243.85,5353.5,129.15,213.95,139.1,1020.4,188.3,12235.4,809.25,363.3,299.15,2473.4,474.7,327.4,3176.95,451.65,87.95,556.15,387.65
2016-03-29,237.85,856.1,429.45,2351.95,1666.9,6656.75,354.5,874.0,2583.15,503.5,295.15,2941.3,18633.45,347.8,3767.0,806.8,1125.75,1053.8,2856.85,84.4,861.15,223.4,928.05,1197.25,394.25,320.0,1232.85,671.5,1193.95,3729.95,1232.25,5335.9,127.3,212.25,138.15,1036.25,189.5,12111.4,794.35,372.45,303.85,2469.4,467.6,329.75,3136.25,451.35,87.7,553.15,381.9
2016-03-30,245.95,881.85,444.25,2422.45,1696.55,6787.75,353.8,901.15,2638.5,512.35,296.85,3015.65,18736.8,359.45,3838.65,820.6,1115.3,1064.95,2923.8,88.0,861.65,237.5,946.7,1205.95,400.0,327.35,1271.7,683.85,1228.05,3727.45,1219.75,5479.8,129.9,217.9,139.75,1047.05,197.55,12197.25,811.7,388.6,324.3,2489.5,472.85,338.25,3184.1,472.1,91.65,561.95,376.55
2016-03-31,247.7,868.4,444.15,2405.95,1711.1,6924.15,350.8,904.3,2686.5,511.95,291.95,3035.2,19180.6,356.4,3844.15,814.1,1105.6,1071.15,2945.7,87.95,869.5,236.65,967.6,1218.3,393.6,328.25,1283.25,680.65,1216.7,3716.3,1210.7,5757.35,128.85,214.1,139.1,1045.2,194.25,12420.5,820.0,386.6,319.7,2520.3,474.95,339.1,3228.75,477.7,89.85,564.25,386.95
2016-04-01,242.9,870.0,449.9,2419.85,1746.75,6877.5,335.45,887.25,2679.05,514.55,287.0,2979.95,19254.05,347.7,3852.8,820.4,1113.4,1064.45,2951.05,86.65,867.8,238.3,961.3,1205.45,393.05,336.05,1262.65,679.9,1237.9,3723.2,1195.2,5638.2,129.95,208.8,138.3,1034.45,195.65,12252.45,815.1,379.65,317.75,2453.9,463.1,339.45,3203.7,466.45,90.05,562.15,386.75
2016-04-04,242.55,886.15,444.75,2448.25,1751.3,6869.7,348.5,887.0,2659.2,514.3,285.0,3011.75,19503.9,348.2,3878.2,839.85,1103.7,1069.05,2983.7,89.1,872.2,238.75,961.3,1243.7,401.55,330.7,1259.75,687.3,1235.85,3683.25,1245.9,5683.55,131.1,207.3,138.6,1035.05,194.7,12441.4,815.05,388.4,320.35,2471.25,470.55,344.55,3170.85,467.5,90.65,566.25,394.75
2016-04-05,226.25,869.85,432.6,2394.85,1748.8,6823.55,330.5,890.4,2641.35,503.0,275.25,2999.9,18735.5,339.55,3835.35,843.25,1103.45,1057.45,2963.3,84.9,868.5,225.6,951.3,1219.8,402.15,326.45,1259.45,668.75,1195.15,3554.85,1215.7,5738.95,126.85,205.5,139.05,1026.95,184.35,12147.1,800.8,370.5,312.3,2462.75,462.25,345.6,3100.4,458.6,85.85,559.0,384.35
2016-04-06,224.35,863.3,424.65,2395.2,1765.45,6947.55,334.5,890.15,2707.2,504.95,275.6,3001.45,19179.85,341.4,3912.6,838.75,1102.05,1061.5,2991.25,88.95,871.7,222.55,955.4,1200.7,410.7,325.9,1292.7,668.0,1211.85,3573.05,1220.35,5724.15,126.2,206.1,139.7,1033.75,183.85,12408.45,809.55,376.7,328.55,2481.9,453.0,348.1,3188.6,458.0,87.55,558.2,387.95
2016-04-07,216.8,858.25,426.65,2378.45,1763.85,6982.6,331.25,885.05,2701.15,506.4,281.25,3035.75,18884.1,341.05,3909.9,828.45,1070.85,1055.5,2968.0,87.3,860.0,220.3,939.6,1181.5,411.15,319.45,1277.3,662.5,1182.9,3471.0,1212.65,5888.55,126.55,207.75,140.2,1037.25,181.95,12324.6,811.7,375.2,323.7,2470.8,444.45,339.3,3137.45,462.75,85.8,551.8,384.35
2016-04-08,219.25,851.55,421.6,2389.45,1749.9,7133.5,334.6,899.65,2686.8,504.45,279.6,3039.15,19181.2,347.35,3982.55,833.1,1079.55,1059.35,2915.7,87.7,850.4,221.25,937.0,1165.75,412.65,321.2,1273.4,665.35,1192.25,3430.65,1232.25,5975.65,131.55,206.15,140.9,1036.35,183.1,12231.1,811.75,371.45,322.1,2432.05,455.85,335.85,3158.85,460.0,87.45,549.55,389.1
2016-04-11,229.05,860.0,429.8,2433.85,1778.0,7193.2,348.25,917.2,2656.95,502.15,280.45,3029.25,19388.9,351.95,4006.95,839.3,1079.8,1070.95,2976.55,92.2,864.3,224.7,960.8,1183.9,416.0,327.25,1299.75,671.3,1213.35,3478.65,1236.0,5870.75,134.6,207.6,142.25,1040.3,188.25,12485.85,817.3,386.65,331.15,2506.65,469.6,344.55,3152.2,475.85,90.3,565.75,394.65
2016-04-12,233.6,866.9,434.05,2459.7,1778.55,7335.5,350.1,920.85,2705.75,501.95,274.4,3082.75,19557.85,366.35,4041.95,839.65,1090.5,1063.0,3051.45,92.0,872.5,228.75,968.95,1182.2,414.95,322.4,1297.7,677.35,1222.4,3573.7,1239.95,6147.8,135.5,211.35,143.15,1047.4,187.8,12500.05,823.6,395.8,324.5,2518.15,464.45,350.4,3166.4,493.65,90.6,569.55,405.7
2016-04-13,233.55,874.35,440.5,2582.5,1821.2,7430.4,351.25,925.65,2761.1,511.9,277.45,3099.5,19896.3,369.55,4073.55,837.55,1114.95,1081.75,3148.05,96.3,897.7,240.65,986.4,1172.7,416.4,331.25,1313.55,692.35,1234.9,3731.6,1332.45,6116.5,137.15,213.35,145.0,1066.05,191.9,12756.75,833.05,408.75,332.85,2526.2,471.4,352.85,3273.7,503.8,94.0,584.9,401.9
2016-04-18,231.3,885.2,445.25,2544.45,1871.6,7313.9,359.4,969.9,2850.65,524.1,275.8,3091.05,20268.35,359.45,4090.65,853.3,1132.4,1087.8,3054.5,97.05,899.15,237.15,988.3,1238.7,429.1,335.4,1334.25,683.35,1253.0,3718.95,1340.65,6134.6,139.5,207.55,145.95,1064.75,186.75,12956.6,837.8,407.35,335.55,2519.75,476.7,361.8,3405.65,507.25,97.5,588.6,407.75
2016-04-20,233.5,885.8,459.1,2532.8,1881.75,7213.4,356.65,954.25,2845.3,527.2,278.65,3108.75,20511.2,367.65,4093.05,841.2,1140.0,1097.85,3039.1,101.8,904.1,238.05,983.85,1243.6,423.6,335.5,1361.6,687.15,1265.95,3670.05,1326.05,6036.0,141.3,209.85,148.0,1037.3,187.3,13000.3,828.55,404.1,357.45,2450.35,483.55,373.8,3366.55,504.4,106.35,601.25,399.9
2016-04-21,229.35,889.15,467.95,2496.45,1846.4,6986.5,357.25,970.75,2787.85,532.0,287.75,3131.2,20328.8,369.4,4002.5,846.25,1150.1,1091.15,2986.3,101.8,904.05,253.05,972.1,1226.3,424.95,329.95,1349.6,686.7,1251.95,3705.3,1308.65,5966.85,141.15,212.95,146.15,1041.15,194.35,12797.2,832.9,411.5,354.55,2424.4,476.35,369.35,3264.0,514.2,105.05,558.85,399.3
2016-04-22,230.1,871.55,475.85,2522.15,1847.5,6971.15,353.1,965.9,2822.6,531.35,287.8,3141.95,20169.95,366.7,4013.0,845.15,1131.9,1092.15,2997.05,101.1,884.2,252.0,981.5,1211.25,428.5,325.8,1343.3,676.1,1265.1,3816.05,1326.0,5969.75,143.65,216.1,146.05,1038.95,200.15,12721.6,820.2,417.0,353.65,2417.05,479.9,371.65,3271.1,523.3,104.9,557.95,401.1
2016-04-25,231.8,861.75,469.9,2543.75,1841.15,6853.85,358.95,978.3,2817.1,526.5,287.95,3116.15,19945.4,360.15,4038.7,845.1,1112.0,1093.25,2961.8,98.4,884.15,252.95,982.35,1215.85,428.95,320.95,1345.2,680.45,1265.5,3727.95,1326.5,5881.65,140.35,212.3,143.8,1016.9,197.05,12668.25,808.85,412.2,347.45,2451.25,472.0,373.6,3276.2,524.6,102.0,552.45,400.7
2016-04-26,229.1,876.9,480.2,2548.1,1869.0,7004.35,360.4,975.8,2837.3,540.5,288.3,3120.25,20148.4,363.0,4087.3,849.8,1127.3,1113.85,2931.85,103.15,885.75,254.05,1021.4,1232.15,434.15,327.4,1367.95,700.85,1281.0,3871.55,1353.85,5830.65,140.2,214.3,145.15,1016.95,200.95,12537.3,814.4,419.05,358.6,2489.8,475.5,371.85,3266.05,510.55,106.45,554.45,413.5
2016-04-27,241.25,889.85,465.5,2548.25,1879.6,6945.65,373.05,982.35,2861.4,540.2,290.9,3130.75,20114.3,373.2,4131.4,837.55,1121.5,1124.2,2949.9,101.75,892.2,244.6,1040.0,1240.15,437.15,333.55,1362.6,712.5,1276.45,3859.4,1384.75,5885.85,140.7,221.8,144.35,1019.4,196.15,12726.05,813.95,418.55,356.75,2511.1,479.25,371.5,3191.8,514.95,104.85,560.0,407.85
2016-04-28,235.45,873.1,468.05,2487.5,1842.4,6967.1,372.7,962.75,2825.55,528.25,285.05,3083.35,20292.95,363.2,4117.7,799.9,1085.55,1113.95,2899.65,96.9,876.25,240.1,1035.0,1209.15,424.0,322.9,1368.45,701.45,1259.55,3747.95,1344.5,5908.05,137.15,216.85,141.85,996.7,192.05,12799.6,801.95,411.35,347.6,2527.75,480.15,369.55,3169.25,516.95,99.8,553.1,405.0
2016-04-29,238.2,866.25,472.4,2491.95,1875.35,6829.1,363.6,978.0,2862.6,537.0,288.05,3088.7,20035.0,360.35,4086.75,750.3,1088.45,1132.35,2897.4,96.35,867.9,236.95,1048.85,1208.1,433.25,324.95,1373.2,717.15,1254.6,3794.65,1330.95,5725.45,139.3,217.25,143.4,982.7,189.0,12693.9,811.3,408.35,351.1,2535.5,486.15,355.9,3161.45,537.9,103.8,554.35,414.9
2016-05-02,232.95,864.8,471.8,2477.95,1940.9,7053.75,357.8,969.55,2858.4,540.65,288.65,3011.8,19854.35,367.6,4070.75,742.2,1091.9,1117.65,2904.35,98.65,863.95,226.75,1045.05,1201.05,426.25,321.15,1364.8,718.2,1250.75,3830.85,1336.55,5754.25,138.55,217.75,142.85,986.95,186.0,12562.15,811.8,407.7,346.95,2526.7,477.2,367.65,3176.1,594.9,110.7,548.5,416.4
2016-05-03,235.5,872.0,470.55,2462.85,1947.8,6985.5,368.35,953.9,2847.1,536.85,279.15,2959.35,19981.5,364.3,4142.45,728.4,1099.6,1118.0,2885.45,96.9,851.0,221.1,1037.8,1177.8,419.7,316.05,1356.8,707.45,1251.4,3819.95,1325.85,5591.6,136.55,215.3,145.2,975.8,184.05,12424.75,798.25,409.65,348.9,2478.1,467.2,360.1,3215.0,579.45,110.0,543.85,419.75
2016-05-04,208.25,873.6,462.45,2460.3,1893.45,6954.2,361.45,947.05,2817.75,533.2,279.95,2933.3,19760.85,365.95,4144.2,737.1,1129.9,1127.35,2894.45,91.15,853.4,214.45,1042.0,1188.85,412.75,312.65,1321.7,712.65,1246.8,3811.55,1321.0,5542.25,138.8,210.65,142.75,978.1,179.95,12415.9,804.2,381.8,328.75,2478.0,466.95,360.05,3183.65,579.1,104.65,540.0,404.55
2016-05-05,198.0,867.05,461.05,2453.3,1888.05,7155.5,354.4,938.8,2821.45,541.8,281.8,2929.55,19686.65,365.75,4115.25,732.9,1162.65,1132.3,2893.75,90.45,850.15,214.65,1037.55,1192.45,410.15,317.65,1319.9,709.15,1273.85,3836.85,1320.85,5540.85,139.7,210.5,143.25,975.25,180.35,12429.4,810.45,391.15,331.8,2470.3,479.35,359.2,3119.0,592.45,104.7,543.1,400.45
2016-05-06,194.55,889.05,461.45,2435.2,1873.15,7264.45,359.1,939.2,2817.3,537.35,281.9,2866.3,20215.9,383.85,4112.05,722.6,1167.8,1119.65,2890.3,91.9,853.4,218.6,1042.2,1181.5,416.0,317.7,1320.1,702.95,1260.45,3818.95,1330.8,5610.9,140.0,208.45,142.45,968.95,184.35,12620.2,804.4,398.7,329.3,2473.4,473.05,365.45,3099.9,592.9,103.55,533.1,403.1
